2583,diagnosis,-0.25
2584,diaper,-0.25
2585,diapers,-0.25
2586,diarrhea,-1.00
2587,diatribe,-0.50
2588,diatribes,-0.80
2589,dice,-0.25
2590,dickhead,-0.60
2591,dictator,-0.50
2592,dictatorial,-0.50
2593,dictatorship,-1.00
2594,didactic,0.40
2595,die,-0.75
2596,died,-0.50
2597,dies,-0.80
2598,diet,-0.25
2599,difficult,-0.50
2600,difficulties,-0.50
2601,difficulty,-0.50
2602,diffident,-0.60
2603,digging,-0.25
2604,dignified,0.50
2605,dignify,0.80
2606,dignitary,0.60
2607,dignity,0.50
2608,digress,-0.25
2609,dilapidated,-0.50
2610,dilemma,-0.50
2611,diligence,0.50
2612,diligent,0.50
2613,diligently,0.60
2614,dillydallying,-0.40
2615,dilute,-0.40
2616,diminish,-0.50
2617,diminished,-0.60
2618,din,-0.25
2619,dinner,0.60
2620,diplomacy,0.60
2621,diplomatic,0.50
2622,dipshit,-1.00
2623,dire,-1.00
2624,director,0.25
2625,direful,-1.00
2626,dirt,-0.75
2627,dirtbag,-1.00
2628,dirtbags,-1.00
2629,dirtcheap,-0.40
2630,dirtier,-0.80
2631,dirtiest,-0.80
2632,dirty,-0.75
2633,disability,-0.80
2634,disable,-0.50
2635,disabled,-0.75
2636,disabling,-0.80
2637,disaccord,-0.80
2638,disadvantage,-0.50
2639,disadvantaged,-0.50
2640,disadvantages,-0.80
2641,disaffected,-0.50
2642,disagree,-0.50
2643,disagreeable,-1.00
2644,disagreeably,-1.00
2645,disagreed,-0.60
2646,disagreeing,-0.50
2647,disagreement,-0.50
2648,disagrees,-0.60
2649,disallow,-0.60
2650,disallowed,-0.60
2651,disappear,-0.60
2652,disappeared,-0.60
2653,disappears,-0.60
2654,disappoint,-1.00
2655,disappointed,-1.00
2656,disappointing,-1.00
2657,disappointingly,-1.00
2658,disappointment,-1.00
2659,disappointments,-0.75
2660,disappoints,-0.50
2661,disapproval,-0.50
2662,disapprove,-0.75
2663,disapproved,-1.00
2664,disapproving,-0.50
2665,disarm,-0.60
2666,disarming,-0.60
2667,disarray,-1.00
2668,disaster,-1.00
2669,disasters,-1.00
2670,disastrous,-1.00
2671,disastrously,-0.50
2672,disavow,-0.80
2673,disavowal,-0.80
2674,disbelief,-0.50
2675,disbelieve,-0.75
2676,disbeliever,-0.60
2677,disbelieving,-0.60
2678,discard,-0.60
2679,discarded,-0.60
2680,discarding,-0.60
2681,discards,-0.50
2682,discharge,-0.25
2683,discipline,-0.25
2684,disciplined,-0.25
2685,disclaim,-0.75
2686,discoloration,-0.60
2687,discolored,-0.60
2688,discombobulate,-0.80
2689,discomfit,-1.00
2690,discomfort,-0.50
2691,disconcert,-1.00
2692,disconcerted,-1.00
2693,disconcerting,-1.00
2694,disconcertingly,-1.00
2695,disconnect,-0.60
2696,disconnected,-0.50
2697,disconnection,-0.60
2698,disconsolate,-0.50
2699,disconsolately,-1.00
2700,disconsolation,-0.50
2701,discontent,-0.50
2702,discontented,-0.50
2703,discontentedly,-1.00
2704,discontinue,-0.60
2705,discontinued,-0.60
2706,discontinuity,-0.50
2707,discontinuous,-0.60
2708,discord,-0.75
2709,discordance,-1.00
2710,discordant,-1.00
2711,discounted,-0.25
2712,discountenance,-0.80
2713,discourage,-0.50
2714,discouraged,-0.50
2715,discouragement,-0.50
2716,discouraging,-1.00
2717,discouragingly,-1.00
2718,discourteous,-1.00
2719,discourteously,-1.00
2720,discovery,0.60
2721,discredit,-0.50
2722,discredited,-0.80
2723,discrepancies,-0.60
2724,discrepancy,-0.60
2725,discretion,0.60
2726,discretionary,0.40
2727,discriminate,-0.50
2728,discriminating,-0.40
2729,discrimination,-0.50
2730,discriminatory,-0.80
2731,discussion,0.40
2732,disdain,-0.75
2733,disdained,-1.00
2734,disdainful,-1.00
2735,disdainfully,-1.00
2736,disdains,-1.00
2737,disease,-1.00
2738,diseased,-1.00
2739,disembodied,-0.50
2740,disengagement,-0.80
2741,disfavor,-1.00
2742,disfigured,-1.00
2743,disgrace,-1.00
2744,disgraced,-0.75
2745,disgraceful,-0.50
2746,disgracefully,-0.50
2747,disgruntle,-1.00
2748,disgruntled,-0.50
2749,disguise,-0.25
2750,disguised,-0.25
2751,disguises,-0.25
2752,disguising,-0.25
2753,disgust,-1.00
2754,disgusted,-0.75
2755,disgustedly,-0.50
2756,disgustful,-1.00
2757,disgustfully,-1.00
2758,disgusting,-1.00
2759,disgustingly,-1.00
2760,disgusts,-1.00
2761,dishearten,-0.80
2762,disheartened,-0.50
2763,disheartening,-0.50
2764,dishearteningly,-1.00
2765,disheveled,-0.60
2766,dishonest,-1.00
2767,dishonestly,-1.00
2768,dishonesty,-0.50
2769,dishonor,-0.50
2770,dishonorable,-1.00
2771,dishonorably,-1.00
2772,disillusion,-0.80
2773,disillusioned,-0.50
2774,disillusionment,-0.50
2775,disillusions,-0.80
2776,disinclination,-0.80
2777,disinclined,-0.50
2778,disinformation,-0.60
2779,disingenuous,-0.50
2780,disingenuously,-1.00
2781,disintegrate,-0.50
2782,disintegrated,-0.60
2783,disintegrates,-0.60
2784,disintegration,-0.50
2785,disinterest,-0.60
2786,disinterested,-0.50
2787,disjointed,-0.60
2788,dislike,-1.00
2789,disliked,-0.75
2790,dislikes,-0.80
2791,disliking,-0.80
2792,dislocated,-0.50
2793,disloyal,-1.00
2794,disloyalty,-1.00
2795,dismal,-0.75
2796,dismally,-1.00
2797,dismalness,-1.00
2798,dismantled,-0.60
2799,dismay,-0.50
2800,dismayed,-0.75
2801,dismaying,-1.00
2802,dismemberment,-1.00
2803,dismissal,-0.50
2804,dismissing,-0.60
2805,dismissive,-0.80
2806,dismissively,-0.80
2807,disobedience,-0.50
2808,disobedient,-1.00
2809,disobey,-0.50
2810,disobeyed,-0.80
2811,disorder,-0.75
2812,disordered,-0.80
2813,disorderly,-0.50
2814,disorganized,-0.75
2815,disorient,-0.80
2816,disorientation,-0.80
2817,disoriented,-0.50
2818,disown,-0.80
2819,disparage,-0.75
2820,disparaged,-1.00
2821,disparages,-1.00
2822,disparaging,-0.75
2823,disparagingly,-1.00
2824,disparate,-0.60
2825,disparity,-0.60
2826,dispassionate,-0.80
2827,dispel,-0.60
2828,dispensable,-0.40
2829,displace,-0.50
2830,displaced,-0.80
2831,displease,-0.50
2832,displeased,-0.75
2833,displeasing,-1.00
2834,displeasure,-0.50
2835,disposal,-0.40
2836,disposed,-0.60
2837,disposing,-0.60
2838,dispossessed,-1.00
2839,disproportionate,-0.40
2840,disprove,-0.60
2841,disputable,-0.60
2842,dispute,-0.75
2843,disputed,-0.50
2844,disputes,-0.60
2845,disputing,-0.60
2846,disqualification,-0.80
2847,disqualified,-0.50
2848,disqualify,-0.80
2849,disquiet,-0.50
2850,disquietingly,-0.50
2851,disregard,-1.00
2852,disregarded,-0.50
2853,disregarding,-0.60
2854,disregards,-0.60
2855,disreputable,-0.50
2856,disrepute,-0.80
2857,disrespect,-0.75
2858,disrespected,-0.50
2859,disrespectful,-0.75
2860,disrespectfully,-1.00
2861,disrespectfulness,-1.00
2862,disrespecting,-1.00
2863,disrupt,-0.80
2864,disruption,-0.75
2865,disruptions,-0.80
2866,disruptive,-0.50
2867,dissatisfaction,-0.50
2868,dissatisfactory,-1.00
2869,dissatisfied,-0.75
2870,dissatisfies,-1.00
2871,dissatisfy,-1.00
2872,dissatisfying,-1.00
2873,dissect,-0.40
2874,dissemble,-0.25
2875,dissembler,-0.25
2876,disseminate,0.25
2877,dissension,-0.60
2878,dissent,-0.60
2879,dissenter,-0.60
2880,dissenting,-0.60
2881,disservice,-0.50
2882,dissidence,-0.60
2883,dissident,-0.50
2884,dissidents,-0.60
2885,dissolute,-0.25
2886,dissolution,-0.50
2887,dissonance,-0.50
2888,dissonant,-1.00
2889,dissonantly,-0.25
2890,dissuade,-0.60
2891,dissuasive,-0.60
2892,distaste,-0.50
2893,distasteful,-0.50
2894,distastefully,-1.00
2895,distended,-0.60
2896,distinction,0.50
2897,distinctive,0.50
2898,distinguished,0.60
2899,distort,-0.50
2900,distorted,-0.75
2901,distorting,-0.60
2902,distortion,-0.50
2903,distorts,-0.50
2904,distract,-0.75
2905,distracted,-0.50
2906,distracting,-0.50
2907,distractingly,-0.80
2908,distraction,-0.75
2909,distracts,-0.60
2910,distraught,-0.75
2911,distraughtly,-0.25
2912,distress,-1.00
2913,distressed,-1.00
2914,distresses,-1.00
2915,distressing,-0.75
2916,distressingly,-1.00
2917,distrust,-0.75
2918,distrustful,-0.50
2919,distrusting,-1.00
2920,disturb,-0.50
2921,disturbance,-0.75
2922,disturbed,-0.75
2923,disturbing,-0.50
2924,disturbingly,-0.50
2925,disturbs,-1.00
2926,disunity,-0.25
2927,disuse,-0.60
2928,disused,-0.60
2929,disvalue,-0.25
2930,dithering,-0.80
2931,divergent,-0.50
2932,diversion,-0.25
2933,divested,-0.40
2934,divestment,-0.40
2935,divine,1.00
2936,divinely,1.00
2937,divinity,1.00
2938,divisive,-0.60
2939,divisively,-0.60
2940,divisiveness,-0.60
2941,divorce,-1.00
2942,dizziness,-0.60
2943,dizzy,-0.75
2944,dizzying,-0.40
2945,dizzyingly,-0.40
2946,doddering,-0.25
2947,dodging,-0.25
2948,dogged,-0.10
2949,doggedly,-0.25
2950,dogmatic,-0.40
2951,doldrums,-0.25
2952,doles,-0.25
2953,dolor,-0.25
2954,domestic,-0.25
2955,dominant,-0.25
2956,dominate,0.40
2957,dominated,0.40
2958,dominates,0.40
2959,domination,0.40
2960,domineer,-0.25
2961,domineering,-0.25
2962,donation,0.80
2963,donkey,-0.25
2964,doofus,-0.25
2965,doom,-0.75
2966,doomed,-1.00
2967,doomsday,-0.50
2968,doornail,-0.25
2969,dope,-0.25
2970,dorm,-0.25
2971,dotingly,0.40
2972,doubt,-0.75
2973,doubted,-0.80
2974,doubtful,-0.75
2975,doubtfully,-0.50
2976,doubting,-0.50
2977,doubtless,0.50
2978,doubts,-0.50
2979,douche,-0.50
2980,douchebag,-1.00
2981,douchebags,-1.00
2982,dour,-0.50
2983,doused,-0.40
2984,dove,0.25
2985,downcast,-0.75
2986,downer,-1.00
2987,downfall,-0.75
2988,downgrade,-0.80
2989,downhearted,-0.50
2990,downheartedly,-1.00
2991,downside,-0.50
2992,downsides,-0.25
2993,downturn,-0.80
2994,downturns,-0.60
2995,drab,-0.50
2996,draconian,-0.50
2997,draconic,-0.25
2998,drag,-0.50
2999,dragged,-0.50
3000,dragging,-0.25
3001,dragoon,-0.25
3002,drags,-0.50
3003,drainage,-0.25
3004,drained,-0.50
3005,drama,-0.25
3006,drastic,-0.40
3007,drastically,-0.40
3008,drawback,-0.50
3009,drawbacks,-0.80
3010,dread,-0.75
3011,dreaded,-0.50
3012,dreadful,-0.75
3013,dreadfully,-0.50
3014,dreadfulness,-1.00
3015,dreading,-1.00
3016,dream,0.25
3017,dreamland,0.80
3018,dreams,0.25
3019,dreamy,1.00
3020,dreary,-0.75
3021,dredged,-0.25
3022,dressy,0.60
3023,dripped,-0.40
3024,dripping,-0.40
3025,drips,-0.40
3026,drivel,-1.00
3027,drone,-0.40
3028,drones,-0.40
3029,drooled,-0.25
3030,droop,-0.60
3031,drooping,-0.60
3032,droops,-0.60
3033,droopy,-0.60
3034,droplets,-0.25
3035,dropout,-0.25
3036,dropouts,-0.25
3037,drought,-0.50
3038,drown,-0.50
3039,drowned,-0.80
3040,drowning,-0.50
3041,drowns,-0.80
3042,drowse,-0.25
3043,drowsiness,-0.25
3044,drudgery,-1.00
3045,drug,-0.10
3046,druggies,-0.60
3047,drumroll,0.60
3048,drunk,-0.50
3049,drunkard,-0.80
3050,drunken,-0.50
3051,drunkenly,-0.60
3052,drunkenness,-0.60
3053,dualism,-0.25
3054,dubbed,-0.25
3055,dubious,-0.75
3056,dubiously,-0.80
3057,dubitable,-0.25
3058,dud,-0.50
3059,duet,0.40
3060,dull,-0.75
3061,dullard,-1.00
3062,dumb,-0.75
3063,dumbass,-1.00
3064,dumber,-0.80
3065,dumbfound,-0.60
3066,dumbfounded,-0.60
3067,dumbfounding,-0.60
3068,dumbly,-0.80
3069,dummy,-0.50
3070,dummyproof,-0.25
3071,dump,-0.50
3072,dumped,-0.75
3073,dumping,-0.40
3074,dumps,-0.75
3075,dunce,-0.80
3076,dungeon,-0.50
3077,dungeons,-0.80
3078,dupe,-1.00
3079,duped,-0.80
3080,duplicity,-0.80
3081,durability,0.60
3082,durable,0.75
3083,duress,-0.60
3084,dust,-0.50
3085,dusty,-0.60
3086,dutiful,1.00
3087,dwarfed,-0.40
3088,dwindling,-0.60
3089,dying,-0.50
3090,dynamic,0.50
3091,dysentery,-1.00
3092,dysfunction,-1.00
3093,eager,0.75
3094,eagerly,0.80
3095,eagerness,0.75
3096,earnest,0.75
3097,earnestly,0.50
3098,earnestness,0.75
3099,earshot,-0.25
3100,earthquake,-0.50
3101,ease,0.75
3102,eased,0.60
3103,easement,0.60
3104,eases,0.60
3105,easier,0.80
3106,easiest,0.80
3107,easiness,0.80
3108,easing,0.60
3109,easy,0.80
3110,easygoing,0.50
3111,eat,0.60
3112,eavesdropping,-0.60
3113,ebullience,1.00
3114,ebullient,1.00
3115,ebulliently,1.00
3116,eccentric,0.40
3117,eccentricities,0.40
3118,eccentricity,0.40
3119,economic,-0.25
3120,economical,0.60
3121,economics,-0.25
3122,ecstasies,0.80
3123,ecstasy,0.75
3124,ecstatic,0.75
3125,ecstatically,1.00
3126,edged,-0.25
3127,edict,-0.25
3128,edification,1.00
3129,edify,1.00
3130,edited,-0.25
3131,editors,-0.25
3132,edits,-0.25
3133,educate,0.80
3134,educated,0.75
3135,educational,0.80
3136,eerie,-1.00
3137,eery,-1.00
3138,effective,0.80
3139,effectively,0.50
3140,effectiveness,0.60
3141,effectual,0.80
3142,effeminate,-0.40
3143,efficacious,0.60
3144,efficacy,1.00
3145,efficiency,0.80
3146,efficient,0.75
3147,efficiently,1.00
3148,effortless,0.80
3149,effortlessly,0.80
3150,effrontery,-0.25
3151,effusion,0.40
3152,effusive,0.40
3153,effusively,0.40
3154,effusiveness,0.40
3155,ego,-0.25
3156,egocentric,-1.00
3157,egomania,-1.00
3158,egotistical,-0.50
3159,egotistically,-1.00
3160,egregious,-0.50
3161,egregiously,-0.80
3162,ejaculation,-0.25
3163,eject,-0.10
3164,ejected,-0.10
3165,ejection,-0.60
3166,elaboration,0.60
3167,elate,0.40
3168,elated,1.00
3169,elatedly,0.60
3170,elation,0.50
3171,elder,0.40
3172,elders,0.40
3173,elect,0.60
3174,electronics,0.25
3175,elegance,0.50
3176,elegant,1.00
3177,elegantly,0.50
3178,elevate,0.60
3179,elevating,0.60
3180,eligible,0.80
3181,eliminated,-0.25
3182,elimination,-0.50
3183,elite,0.50
3184,elixir,-0.25
3185,eloquence,0.50
3186,eloquent,0.50
3187,eloquently,0.80
3188,elucidate,0.40
3189,emaciated,-0.75
3190,emancipation,0.40
3191,emasculate,-0.60
3192,emasculation,-0.25
3193,embargo,-0.80
3194,embarrass,-0.75
3195,embarrassed,-0.40
3196,embarrasses,-0.50
3197,embarrassing,-0.75
3198,embarrassingly,-0.50
3199,embarrassment,-0.50
3200,embattled,-0.80
3201,embezzlement,-1.00
3202,embittered,-0.50
3203,emblem,0.40
3204,embolden,0.80
3205,embossed,0.40
3206,embrace,0.50
3207,embraces,0.80
3208,embroil,-0.60
3209,embroiled,-0.50
3210,embroilment,-0.25
3211,emergency,-0.75
3212,emeritus,0.60
3213,eminence,0.50
3214,eminent,0.50
3215,eminently,0.40
3216,empathetic,0.60
3217,empathize,0.60
3218,empathy,0.50
3219,emphatic,-0.25
3220,emphatically,-0.25
3221,empower,0.50
3222,empowerment,1.00
3223,emptiness,-0.50
3224,empty,-0.25
3225,emulate,0.40
3226,enable,0.60
3227,enabled,0.60
3228,enabler,-0.40
3229,enchant,0.50
3230,enchanted,1.00
3231,enchanting,0.50
3232,enchantingly,1.00
3233,encore,0.60
3234,encounter,-0.25
3235,encourage,0.75
3236,encouraged,0.80
3237,encouragement,0.75
3238,encourages,0.60
3239,encouraging,1.00
3240,encouragingly,1.00
3241,encroach,-0.50
3242,encroachment,-0.50
3243,encumbrance,-1.00
3244,endanger,-0.50
3245,endangered,-1.00
3246,endear,0.80
3247,endearing,1.00
3248,endeavor,0.25
3249,endemic,-0.40
3250,endorse,0.50
3251,endorsed,0.50
3252,endorsement,0.50
3253,endorses,0.50
3254,endorsing,0.50
3255,endow,0.60
3256,endowed,0.60
3257,endowment,0.60
3258,endurance,0.60
3259,endure,0.25
3260,enduring,0.40
3261,enemies,-0.50
3262,enemy,-1.00
3263,energetic,0.75
3264,energize,1.00
3265,energyefficient,1.00
3266,energysaving,1.00
3267,enervate,-0.25
3268,enfeeble,-1.00
3269,enflame,-0.80
3270,enforcement,-0.50
3271,engage,0.60
3272,engaged,0.60
3273,engages,0.60
3274,engaging,0.50
3275,engrossed,0.60
3276,engrossing,0.60
3277,engulf,-0.25
3278,engulfing,-0.25
3279,enhance,0.50
3280,enhanced,0.80
3281,enhancement,0.80
3282,enhances,0.80
3283,enjoin,-0.25
3284,enjoy,0.75
3285,enjoyable,1.00
3286,enjoyably,1.00
3287,enjoyed,1.00
3288,enjoying,0.75
3289,enjoyment,1.00
3290,enjoys,0.50
3291,enlighten,0.75
3292,enlightened,0.50
3293,enlightening,1.00
3294,enlightenment,0.75
3295,enlightens,1.00
3296,enlist,-0.25
3297,enliven,0.50
3298,enmity,-0.50
3299,ennoble,1.00
3300,ennui,-0.80
3301,enough,-0.25
3302,enrage,-0.50
3303,enraged,-0.75
3304,enrages,-1.00
3305,enraging,-0.50
3306,enrapture,0.50
3307,enrich,0.50
3308,enrichment,1.00
3309,ensconced,0.60
3310,ensemble,0.60
3311,enslave,-0.75
3312,enslaved,-0.50
3313,enslavement,-1.00
3314,enslaves,-0.80
3315,ensure,0.80
3316,ensuring,0.80
3317,entangle,-0.40
3318,entangled,-0.50
3319,entanglement,-0.50
3320,enterprising,0.75
3321,entertain,0.50
3322,entertained,0.50
3323,entertaining,0.75
3324,entertainment,0.80
3325,entertains,0.80
3326,enthrall,1.00
3327,enthralled,1.00
3328,enthuse,1.00
3329,enthusiasm,0.75
3330,enthusiasms,1.00
3331,enthusiast,0.50
3332,enthusiastic,0.50
3333,enthusiastically,1.00
3334,enthusiasts,0.60
3335,enticing,0.25
3336,entitled,-0.25
3337,entitling,-0.25
3338,entity,0.40
3339,entrails,-0.40
3340,entranced,0.60
3341,entrancing,0.60
3342,entrap,-1.00
3343,entrapment,-1.00
3344,entrust,0.60
3345,entrusted,0.60
3346,enveloped,-0.25
3347,envies,-0.80
3348,envious,-0.50
3349,envy,-0.80
3350,envying,-0.80
3351,epic,0.80
3352,epidemic,-0.75
3353,epilepsy,-0.80
3354,epitome,-0.25
3355,equaled,0.60
3356,equality,0.80
3357,equally,0.60
3358,equilibrium,0.40
3359,equitable,0.80
3360,equity,1.00
3361,equivocal,-0.25
3362,eradicate,-0.60
3363,eradication,-0.60
3364,erase,-0.50
3365,ergonomical,0.25
3366,erode,-0.60
3367,eroded,-0.60
3368,erodes,-0.60
3369,erosion,-0.75
3370,err,-0.50
3371,errand,-0.40
3372,errant,-0.50
3373,erratic,-0.75
3374,erroneous,-0.75
3375,erroneously,-0.80
3376,error,-1.00
3377,errors,-0.75
3378,erudite,0.50
3379,erupt,-0.40
3380,erupted,-0.60
3381,eruption,-0.50
3382,eruptions,-0.60
3383,escalate,-0.40
3384,escape,-0.25
3385,escapes,-0.25
3386,escaping,-0.25
3387,eschew,-0.50
3388,espionage,-0.60
3389,esprit,0.80
3390,essential,0.60
3391,established,0.40
3392,esteem,0.60
3393,esteemed,0.80
3394,esthetic,0.40
3395,estranged,-0.50
3396,ethical,0.75
3397,ethics,0.40
3398,euphoria,0.50
3399,euphoric,0.75
3400,euphorically,0.80
3401,euthanasia,-0.40
3402,evacuate,-0.25
3403,evacuation,-0.50
3404,evade,-0.50
3405,evaporated,-0.25
3406,evaporating,-0.25
3407,evasion,-0.50
3408,evasive,-0.60
3409,evenly,0.40
3410,eventful,0.40
3411,evergreen,0.60
3412,everlasting,0.75
3413,evict,-1.00
3414,eviction,-0.50
3415,evident,0.50
3416,evil,-0.75
3417,evildoer,-1.00
3418,evils,-1.00
3419,eviscerate,-0.60
3420,evocative,-0.40
3421,evolution,0.25
3422,exacerbate,-0.50
3423,exacerbation,-0.80
3424,exacting,-0.25
3425,exactingly,0.25
3426,exaggerate,-0.75
3427,exaggerated,-0.50
3428,exaggerates,-0.40
3429,exaggerating,-0.40
3430,exaggeration,-0.50
3431,exalt,0.50
3432,exaltation,0.50
3433,exalted,0.75
3434,exaltedly,0.25
3435,exalting,0.25
3436,exasperate,-1.00
3437,exasperated,-1.00
3438,exasperating,-1.00
3439,exasperatingly,-1.00
3440,exasperation,-0.75
3441,excavated,0.25
3442,excavation,-0.25
3443,excavations,-0.25
3444,exceed,0.50
3445,exceeded,0.40
3446,exceeding,0.40
3447,exceedingly,0.60
3448,exceeds,0.50
3449,excel,0.75
3450,excellant,1.00
3451,excelled,0.80
3452,excellence,0.75
3453,excellency,1.00
3454,excellent,1.00
3455,excellently,1.00
3456,excels,1.00
3457,exceptional,0.50
3458,exceptionally,1.00
3459,excess,-0.25
3460,excessive,-0.80
3461,excessively,-0.80
3462,exchange,0.25
3463,excitable,0.60
3464,excitation,0.60
3465,excite,0.75
3466,excited,0.75
3467,excitedly,0.80
3468,excitement,1.00
3469,excites,0.60
3470,exciting,0.75
3471,excitingly,0.60
3472,exclude,-0.80
3473,excluded,-0.50
3474,excluding,-0.80
3475,exclusion,-0.75
3476,excoriate,-0.80
3477,excrement,-0.80
3478,excruciating,-0.50
3479,excruciatingly,-0.50
3480,excursions,0.40
3481,excuse,-0.75
3482,excused,-0.25
3483,excuses,-0.50
3484,execrate,-0.80
3485,execution,-1.00
3486,executioner,-0.80
3487,exemplar,0.80
3488,exemplary,0.50
3489,exempt,-0.25
3490,exemption,-0.25
3491,exhaust,-0.50
3492,exhausted,-0.75
3493,exhausting,-1.00
3494,exhaustion,-0.50
3495,exhausts,-0.80
3496,exhilarate,1.00
3497,exhilarated,1.00
3498,exhilarates,1.00
3499,exhilarating,0.50
3500,exhilaratingly,1.00
3501,exhilaration,0.50
3502,exhort,-0.10
3503,exhortation,0.80
3504,exigent,-0.25
3505,exile,-0.50
3506,exonerate,0.25
3507,exonerated,0.80
3508,exonerates,0.80
3509,exonerating,0.80
3510,exorbitant,-0.60
3511,exorbitantly,-0.25
3512,exorcism,-0.60
3513,exotic,0.60
3514,expand,0.10
3515,expands,0.40
3516,expanses,0.40
3517,expansive,0.40
3518,expatriate,-0.40
3519,expect,0.40
3520,expectantly,0.40
3521,expectation,0.25
3522,expedient,0.25
3523,expedite,0.25
3524,expedition,0.60
3525,expeditiously,0.60
3526,expel,-0.75
3527,expelled,-0.60
3528,expelling,-0.60
3529,expels,-0.60
3530,expend,-0.25
3531,expenditure,-0.25
3532,expenses,-0.25
3533,expensive,-0.25
3534,experienced,0.60
3535,expert,0.60
3536,expertise,0.50
3537,expertly,0.80
3538,expire,-0.50
3539,expired,-0.50
3540,expletive,-0.40
3541,explicit,-0.25
3542,explode,-0.50
3543,explodes,-0.60
3544,exploit,-0.50
3545,exploitation,-1.00
3546,exploited,-0.50
3547,exploiting,-0.50
3548,exploits,-1.00
3549,exploration,0.50
3550,explorations,0.40
3551,explorer,0.60
3552,exploring,0.60
3553,explosion,-0.60
3554,explosions,-0.60
3555,explosive,-0.50
3556,expose,-0.40
3557,exposed,-0.50
3558,exposes,-0.40
3559,exposing,-0.40
3560,expressionless,-0.60
3561,expropriate,-0.60
3562,expropriation,-0.50
3563,expulsion,-0.80
3564,expunge,-0.60
3565,exquisite,0.50
3566,exquisitely,0.75
3567,extend,0.50
3568,extends,0.40
3569,extensive,0.50
3570,exterminate,-0.50
3571,extermination,-0.50
3572,extinct,-0.50
3573,extinguish,-0.75
3574,extinguished,-0.25
3575,extol,0.40
3576,extort,-1.00
3577,extortion,-1.00
3578,extra,0.40
3579,extraneous,-0.25
3580,extraordinarily,0.80
3581,extraordinary,0.75
3582,extravagance,0.40
3583,extravagances,0.40
3584,extravagant,0.40
3585,extravagantly,0.40
3586,extremism,-0.40
3587,extremist,-0.60
3588,extremists,-0.60
3589,extremity,-0.25
3590,extricate,0.40
3591,extricated,0.40
3592,exuberance,0.50
3593,exuberant,0.50
3594,exuberantly,0.80
3595,exult,0.40
3596,exultant,0.50
3597,exultantly,0.40
3598,exultation,0.40
3599,exultingly,0.40
3600,eyesore,-1.00
3601,fabricate,-0.50
3602,fabricated,-0.60
3603,fabrication,-0.50
3604,fabrications,-0.60
3605,fabulous,0.50
3606,fabulously,1.00
3607,facedown,-0.60
3608,facetious,-1.00
3609,facetiously,-1.00
3610,facilitate,0.25
3611,facts,0.40
3612,fad,-0.25
3613,fade,-0.60
3614,fag,-0.80
3615,faggot,-0.80
3616,faggots,-0.80
3617,fail,-0.75
3618,failed,-0.50
3619,failing,-0.75
3620,fails,-0.50
3621,failure,-0.75
3622,failures,-0.50
3623,faint,-0.80
3624,fainthearted,-0.50
3625,fainting,-0.50
3626,fair,0.75
3627,fairly,0.50
3628,fairness,0.60
3629,faithful,0.75
3630,faithfully,0.50
3631,faithfulness,1.00
3632,faithless,-0.50
3633,fake,-0.75
3634,faked,-0.80
3635,fakes,-0.80
3636,faking,-0.50
3637,fall,-0.25
3638,fallacies,-0.80
3639,fallacious,-0.50
3640,fallaciously,-1.00
3641,fallaciousness,-1.00
3642,fallacy,-0.50
3643,fallen,-0.50
3644,fallible,-0.80
3645,falling,-0.75
3646,fallout,-0.50
3647,fallow,-0.60
3648,falls,-0.25
3649,falsehood,-0.50
3650,falsely,-0.50
3651,falsification,-1.00
3652,falsified,-1.00
3653,falsify,-0.75
3654,falsity,-0.80
3655,falter,-0.75
3656,faltered,-0.80
3657,fame,0.75
3658,famed,0.80
3659,familiar,0.80
3660,familiarity,0.80
3661,famine,-0.50
3662,famished,-0.50
3663,famous,0.50
3664,famously,0.50
3665,fanatic,-0.50
3666,fanatical,-0.40
3667,fanatically,-0.40
3668,fanaticism,-0.60
3669,fanatics,-0.60
3670,fancier,0.25
3671,fanciful,0.80
3672,fancy,0.50
3673,fanfare,0.50
3674,fans,0.60
3675,fantasized,0.60
3676,fantastic,0.75
3677,fantastically,0.60
3678,fantasy,0.50
3679,farce,-0.75
3680,farcical,-0.50
3681,farcically,-0.25
3682,farfetched,-0.80
3683,fascinate,0.50
3684,fascinated,0.60
3685,fascinates,0.60
3686,fascinating,0.75
3687,fascinatingly,0.60
3688,fascination,0.50
3689,fascism,-1.00
3690,fascist,-0.50
3691,fascists,-1.00
3692,fashionable,0.50
3693,fashionably,0.80
3694,faster,0.60
3695,fastest,0.60
3696,fastestgrowing,0.60
3697,fastgrowing,0.60
3698,fastidiously,-0.40
3699,fasting,-0.25
3700,fastpaced,0.60
3701,fat,-0.50
3702,fatal,-0.50
3703,fatalistic,-0.80
3704,fatalistically,-0.80
3705,fatalities,-1.00
3706,fatality,-0.50
3707,fatally,-1.00
3708,fate,-0.25
3709,fatherhood,0.60
3710,fatherly,0.60
3711,fatigue,-1.00
3712,fatigued,-0.75
3713,fatigues,-0.80
3714,fatiguing,-1.00
3715,fatten,-0.40
3716,fatty,-0.50
3717,fatuity,-0.25
3718,fatuous,-0.60
3719,fatuously,-0.60
3720,fault,-0.50
3721,faultless,0.25
3722,faults,-0.50
3723,faulty,-0.50
3724,favor,0.60
3725,favorable,0.50
3726,favored,0.50
3727,favoring,0.80
3728,favorite,0.75
3729,favorites,0.80
3730,favoritism,-0.40
3731,favors,0.60
3732,fawn,-0.25
3733,fawningly,-0.25
